Vendor,Product,Product Number,MAC,Software,Release Year?,Exclude
Moxa,G3110,,00:90:e8:3a:0e:b1,,,
Moxa,G3110,,00:90:e8:3a:0e:b9,,,
Moxa,G3110,,00:90:e8:3a:0e:b9,,,
Moxa,G3110,,00:90:e8:3a:0e:cb,,,
Moxa,G3110,,00:90:e8:3a:0e:cb,,,
Moxa,G3110,,00:90:e8:3a:0e:d6,,,
Moxa,NP5232,,00:90:e8:3a:13:d8,,,
Moxa,NP5410,,00:90:e8:3a:1f:ae,,,
Moxa,NP5110A,,00:90:e8:3a:2f:36,,,
Moxa,NP5130,,00:90:e8:3a:3c:54,,,
Moxa,NP5130,,00:90:e8:3a:43:15,,,
Moxa,NP5150,,00:90:e8:3a:48:d7,,,
Moxa,NP5150,,00:90:e8:3a:4b:1a,,,
Moxa,NP5150,,00:90:e8:3a:4c:3b,,,
Moxa,5104,,00:90:e8:3a:54:7f,,,
Moxa,5104,,00:90:e8:3a:54:ad,,,
Moxa,5104,,00:90:e8:3a:54:ad,,,
Moxa,NP5110,,00:90:e8:3a:58:80,,,
Moxa,NP5110,,00:90:e8:3a:5a:00,,,
Moxa,NP5110,,00:90:e8:3a:5a:28,,,
Moxa,NP5110,,00:90:e8:3a:5a:36,,,
Moxa,NP5110,,00:90:e8:3a:5a:41,,,
Moxa,NP5110,,00:90:e8:3a:5a:cf,,,
Moxa,NP5110,,00:90:e8:3a:5b:5e,,,
Moxa,NP5110,,00:90:e8:3a:5e:36,,,
Moxa,NP5110,,00:90:e8:3a:5e:e1,,,
Moxa,NP5110,,00:90:e8:3a:5f:b9,,,
Moxa,NP5110,,00:90:e8:3a:5f:b9,,,
Moxa,NP5110,,00:90:e8:3a:5f:b9,,,
Moxa,NP5110,,00:90:e8:3a:60:14,,,
Moxa,NP5210,,00:90:e8:3a:63:e3,,,
Moxa,NP5210,,00:90:e8:3a:64:b2,,,
Moxa,NP5210,,00:90:e8:3a:64:b6,,,
Moxa,NP5232,,00:90:e8:3a:67:48,,,
Moxa,NP5232,,00:90:e8:3a:67:70,,,
Moxa,NP5110,,00:90:e8:3a:71:b8,,,
Moxa,G3111,,00:90:e8:3a:71:be,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3a:7e:d0,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3a:7e:dd,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3a:7f:47,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3a:97:f6,,,
Moxa,G3251,,00:90:e8:3a:9c:c1,,,
Moxa,G3251,,00:90:e8:3a:9c:d4,,,
Moxa,NP5150,,00:90:e8:3a:c7:10,,,
Moxa,NP5210,,00:90:e8:3a:d0:77,,,
Moxa,NE4110S,,00:90:e8:3a:e8:d4,,,
Moxa,NE4110S,,00:90:e8:3a:e8:db,,,
Moxa,NE4110S,,00:90:e8:3a:e8:ea,,,
Moxa,NE4110S,,00:90:e8:3a:e8:ec,,,
Moxa,NE4110S,,00:90:e8:3a:e9:bf,,,
Moxa,NE4110S,,00:90:e8:3a:e9:f7,,,
Moxa,NE4110S,,00:90:e8:3a:e9:fe,,,
Moxa,G3110,,00:90:e8:3a:f0:8e,,,
Moxa,G3110,,00:90:e8:3a:f0:98,,,
Moxa,G3110,,00:90:e8:3a:f0:98,,,
Moxa,G3110,,00:90:e8:3a:f0:ac,,,
Moxa,G3110,,00:90:e8:3a:f0:ac,,,
Moxa,G3110,,00:90:e8:3a:f0:af,,,
Moxa,G3110,,00:90:e8:3a:f0:b6,,,
Moxa,G3110,,00:90:e8:3a:f0:b6,,,
Moxa,MB3270,,00:90:e8:3a:f3:ae,,,
Moxa,MB3270,,00:90:e8:3a:f3:c0,,,
Moxa,MB3270,,00:90:e8:3a:f3:c8,,,
Moxa,NP5150,,00:90:e8:3a:fa:99,,,
Moxa,NP5150,,00:90:e8:3a:fa:a3,,,
Moxa,NP5250,,00:90:e8:3b:01:52,,,
Moxa,NP5130,,00:90:e8:3b:04:97,,,
Moxa,NP5130,,00:90:e8:3b:04:d6,,,
Moxa,NP6150,,00:90:e8:3b:11:6f,,,
Moxa,NP6150,,00:90:e8:3b:11:d6,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3b:12:35,,,
Moxa,MiiNePort+AC0-E1,,00:90:e8:3b:12:94,,,
Moxa,NP5232,,00:90:e8:3b:40:32,,,
Moxa,NP5232,,00:90:e8:3b:40:3d,,,
Moxa,NP5232,,00:90:e8:3b:40:84,,,
Moxa,NP5232,,00:90:e8:3b:41:38,,,
Moxa,NP5232,,00:90:e8:3b:41:6d,,,
Moxa,NE4110S,,00:90:e8:3b:4e:8f,,,
Moxa,NE4110S,,00:90:e8:3b:4e:ac,,,
Moxa,NE4110S,,00:90:e8:3b:4e:bc,,,
Moxa,NE4110S,,00:90:e8:3b:4e:be,,,
Moxa,NE4110S,,00:90:e8:3b:4e:f7,,,
Moxa,NE4110S,,00:90:e8:3b:4e:f9,,,
Moxa,NE4110S,,00:90:e8:3b:50:05,,,
Moxa,G3211,,00:90:e8:3b:5c:26,,,
Moxa,G3211,,00:90:e8:3b:5c:35,,,
Moxa,NP5110,,00:90:e8:3b:6c:8f,,,
Moxa,NP5110,,00:90:e8:3b:6d:00,,,
Moxa,NP5110,,00:90:e8:3b:6d:08,,,
Moxa,NP5110,,00:90:e8:3b:6d:b6,,,
Moxa,NP5110,,00:90:e8:3b:6e:81,,,
Moxa,NP5110,,00:90:e8:3b:6e:ea,,,
Moxa,NP5110,,00:90:e8:3b:6f:cf,,,
Moxa,NP5110,,00:90:e8:3b:70:3c,,,
Moxa,NP5110,,00:90:e8:3b:71:4f,,,
Moxa,NP5110,,00:90:e8:3b:71:5b,,,
Moxa,NP5110,,00:90:e8:3b:72:95,,,
Moxa,NP5110,,00:90:e8:3b:72:f3,,,
Moxa,NP5110,,00:90:e8:3b:73:12,,,
Moxa,NP5110,,00:90:e8:3b:73:28,,,
Moxa,NP5110A,,00:90:e8:3b:7a:a2,,,
Moxa,NE4100T,,00:90:e8:3b:86:02,,,
Moxa,NE4100T,,00:90:e8:3b:86:13,,,
Moxa,NE4100T,,00:90:e8:3b:86:4c,,,
Moxa,NP6150,,00:90:e8:3b:87:fa,,,
Moxa,NP6150,,00:90:e8:3b:88:04,,,
Moxa,NP6150,,00:90:e8:3b:88:16,,,
Moxa,NP5130,,00:90:e8:3b:8e:3a,,,
Moxa,NP5130,,00:90:e8:3b:8f:fd,,,
Moxa,NP5130,,00:90:e8:3b:90:0d,,,
Moxa,NP5130,,00:90:e8:3b:90:2b,,,
Moxa,NP5130,,00:90:e8:3b:90:3e,,,
Moxa,G3251,,00:90:e8:3b:96:3f,,,
Moxa,G3251,,00:90:e8:3b:96:5f,,,
Moxa,G3251,,00:90:e8:3b:96:72,,,
Moxa,NP6610,,00:90:e8:3b:9d:e9,,,
Moxa,G3150,,00:90:e8:3b:bf:bf,,,
Moxa,G3150,,00:90:e8:3b:bf:dc,,,
Moxa,G3150,,00:90:e8:3b:bf:df,,,
Moxa,G3150,,00:90:e8:3b:bf:e1,,,
Moxa,NP6450,,00:90:e8:3b:c1:76,,,
Moxa,NP6450,,00:90:e8:3b:c1:9c,,,
Moxa,NP5232,,00:90:e8:3b:c8:04,,,
Moxa,NP5232,,00:90:e8:3b:c9:b8,,,
Moxa,NP5150,,00:90:e8:3b:ca:3b,,,
Moxa,NP5150,,00:90:e8:3b:ca:51,,,
Moxa,NP5150,,00:90:e8:3b:cb:65,,,
Moxa,NP5150,,00:90:e8:3b:cb:74,,,
Moxa,NP5150,,00:90:e8:3b:cc:19,,,
Moxa,NE4100T,,00:90:e8:3b:df:04,,,
Moxa,NE4100T,,00:90:e8:3b:e1:e5,,,
Moxa,NE4100T,,00:90:e8:3b:e2:64,,,
Moxa,NE4100T,,00:90:e8:3b:e2:76,,,
Moxa,NE4100T,,00:90:e8:3b:e2:7d,,,
Moxa,NE4100T,,00:90:e8:3b:e3:5e,,,
Moxa,NE4100T,,00:90:e8:3b:e3:71,,,
Moxa,NP5110,,00:90:e8:3b:e4:dc,,,
Moxa,NP5110,,00:90:e8:3b:e4:dd,,,
Moxa,NP5110,,00:90:e8:3b:e4:e3,,,
Moxa,NP5110,,00:90:e8:3b:e4:f5,,,
Moxa,NP5110,,00:90:e8:3b:e5:02,,,
Moxa,NP5110,,00:90:e8:3b:e6:61,,,
Moxa,NP5110,,00:90:e8:3b:e6:71,,,
Moxa,NP5110,,00:90:e8:3b:e6:b9,,,
Moxa,NP5110,,00:90:e8:3b:e9:44,,,
Moxa,NP5110,,00:90:e8:3b:e9:49,,,
Moxa,NP5110,,00:90:e8:3b:ea:15,,,
Moxa,NP5110,,00:90:e8:3b:ea:21,,,
Moxa,NP5110,,00:90:e8:3b:ea:28,,,
Moxa,NP5110,,00:90:e8:3b:ea:2c,,,
Moxa,NP5110,,00:90:e8:3b:ea:2d,,,
Moxa,NP5110,,00:90:e8:3b:ea:30,,,
Moxa,NP5110,,00:90:e8:3b:ea:a6,,,
Moxa,NP5110,,00:90:e8:3b:eb:6b,,,
Moxa,NP5110,,00:90:e8:3b:eb:6f,,,
Moxa,NP5110,,00:90:e8:3b:eb:7f,,,
Moxa,NP5110,,00:90:e8:3b:ec:3e,,,
Moxa,NP5110,,00:90:e8:3b:ec:5f,,,
Moxa,NP5110,,00:90:e8:3b:ec:98,,,
Moxa,G3151,,00:90:e8:3b:f7:ba,,,
Moxa,G3151,,00:90:e8:3b:f7:cb,,,
Moxa,G3151,,00:90:e8:3b:f7:d4,,,
Moxa,G3151,,00:90:e8:3b:f7:ed,,,
Moxa,NP5150,,00:90:e8:3c:17:cc,,,
Moxa,NP5110,,00:90:e8:3c:35:77,,,
Moxa,NP5110,,00:90:e8:3c:35:82,,,
Moxa,NP5110,,00:90:e8:3c:35:83,,,
Moxa,NP5110,,00:90:e8:3c:36:77,,,
Moxa,NP5110,,00:90:e8:3c:36:cf,,,
Moxa,NP5110,,00:90:e8:3c:36:e7,,,
Moxa,5104,,00:90:e8:3c:44:b8,,,
Moxa,NP5110,,00:90:e8:3c:45:86,,,
Moxa,NP5110,,00:90:e8:3c:45:97,,,
Moxa,NP5110,,00:90:e8:3c:45:9b,,,
Moxa,NP5110,,00:90:e8:3c:46:37,,,
Moxa,NP5110,,00:90:e8:3c:47:12,,,
Moxa,NP5110,,00:90:e8:3c:47:27,,,
Moxa,NP5110,,00:90:e8:3c:48:7b,,,
Moxa,NP5110,,00:90:e8:3c:49:00,,,
Moxa,NP5110,,00:90:e8:3c:49:2d,,,
Moxa,NP5110,,00:90:e8:3c:49:44,,,
Moxa,NP5110,,00:90:e8:3c:49:6b,,,
Moxa,NP5110,,00:90:e8:3c:49:8d,,,
Moxa,NP5110,,00:90:e8:3c:49:c8,,,
Moxa,NP5110,,00:90:e8:3c:49:c9,,,
Moxa,NP5110,,00:90:e8:3c:49:cc,,,
Moxa,G3150,,00:90:e8:3c:51:dc,,,
Moxa,G3150,,00:90:e8:3c:51:e9,,,
Moxa,G3150,,00:90:e8:3c:51:f6,,,
Moxa,G3150,,00:90:e8:3c:51:f8,,,
Moxa,G3251,,00:90:e8:3c:53:81,,,
Moxa,NP6150,,00:90:e8:3c:61:f6,,,
Moxa,NP6150,,00:90:e8:3c:62:5e,,,
Moxa,NP6150,,00:90:e8:3c:62:5f,,,
Moxa,NP6150,,00:90:e8:3c:62:a0,,,
Moxa,NP5130,,00:90:e8:3c:73:a4,,,
Moxa,NP5210,,00:90:e8:3c:81:58,,,
Moxa,G3151,,00:90:e8:3c:86:b0,,,
Moxa,NP5150,,00:90:e8:3c:8d:59,,,
Moxa,G3110,,00:90:e8:3c:8e:7a,,,
Moxa,G3110,,00:90:e8:3c:8e:9f,,,
Moxa,G3110,,00:90:e8:3c:8e:ac,,,
Moxa,G3110,,00:90:e8:3c:8e:b0,,,
Moxa,G3110,,00:90:e8:3c:8e:b1,,,
Moxa,G3111,,00:90:e8:3c:a5:f1,,,
Moxa,NP5110,,00:90:e8:3c:a5:f2,,,
Moxa,G3151,,00:90:e8:3c:bd:25,,,
Moxa,G3151,,00:90:e8:3c:bd:4b,,,
Moxa,G3151,,00:90:e8:3c:bd:5c,,,
Moxa,G3211,,00:90:e8:3c:bd:b3,,,
Moxa,G3211,,00:90:e8:3c:bd:b4,,,
Moxa,G3211,,00:90:e8:3c:bd:c5,,,
Moxa,NP5110,,00:90:e8:3c:d8:aa,,,
Moxa,NP5110,,00:90:e8:3c:d8:aa,,,
Moxa,NP5250A,,00:90:e8:3c:e6:c6,,,
Moxa,NP5250A,,00:90:e8:3c:e7:44,,,
Moxa,NP5250A,,00:90:e8:3c:e7:92,,,
Moxa,G3111,,00:90:e8:3c:fa:88,,,
Moxa,G3150,,00:90:e8:3d:05:c4,,,
Moxa,G3150,,00:90:e8:3d:05:c4,,,
Moxa,NP6150,,00:90:e8:3d:07:54,,,
Moxa,NP6150,,00:90:e8:3d:07:54,,,
Moxa,NP6150,,00:90:e8:3d:07:a5,,,
Moxa,NP6150,,00:90:e8:3d:07:a5,,,
Moxa,NP6150,,00:90:e8:3d:07:d0,,,
Moxa,NP6150,,00:90:e8:3d:07:ee,,,
Moxa,NP6150,,00:90:e8:3d:07:f5,,,
Moxa,NP5150,,00:90:e8:3d:10:37,,,
Moxa,NP5230,,00:90:e8:3d:13:e9,,,
Moxa,NP5230,,00:90:e8:3d:14:27,,,
Moxa,NP5230,,00:90:e8:3d:14:b3,,,
Moxa,NP5230,,00:90:e8:3d:15:b5,,,
Moxa,NP5230,,00:90:e8:3d:15:e3,,,
Moxa,G3110,,00:90:e8:3d:1c:ce,,,
Moxa,G3110,,00:90:e8:3d:1c:d1,,,
Moxa,G3110,,00:90:e8:3d:1c:ea,,,
Moxa,G3110,,00:90:e8:3d:1c:ea,,,
Moxa,G3110,,00:90:e8:3d:1c:f3,,,
Moxa,G3110,,00:90:e8:3d:1d:10,,,
Moxa,G3110,,00:90:e8:3d:22:ee,,,
Moxa,G3110,,00:90:e8:3d:22:f5,,,
Moxa,G3110,,00:90:e8:3d:22:ff,,,
Moxa,G3110,,00:90:e8:3d:23:12,,,
Moxa,G3110,,00:90:e8:3d:23:12,,,
Moxa,NP6610,,00:90:e8:3d:24:c9,,,
Moxa,NP5130,,00:90:e8:3d:25:6b,,,
Moxa,NP5130,,00:90:e8:3d:26:22,,,
Moxa,NP5130,,00:90:e8:3d:26:31,,,
Moxa,NP5130,,00:90:e8:3d:27:38,,,
Moxa,NP5130,,00:90:e8:3d:27:3b,,,
Moxa,NP5150,,00:90:e8:3d:31:4f,,,
Moxa,NP5110A,,00:90:e8:3d:31:80,,,
Moxa,NP5110A,,00:90:e8:3d:31:84,,,
Moxa,NP5110,,00:90:e8:3d:40:c0,,,
Moxa,NP5110,,00:90:e8:3d:41:ba,,,
Moxa,NP5110,,00:90:e8:3d:41:d7,,,
Moxa,NP5110,,00:90:e8:3d:43:bc,,,
Moxa,G3150,,00:90:e8:3d:4e:fe,,,
Moxa,5004,,00:90:e8:3d:50:51,,,
Moxa,NE4100T,,00:90:e8:3d:68:b4,,,
Moxa,NP6150,,00:90:e8:3d:78:93,,,
Moxa,NP6150,,00:90:e8:3d:79:08,,,
Moxa,NP6150,,00:90:e8:3d:79:2b,,,
Moxa,NP6150,,00:90:e8:3d:79:2f,,,
Moxa,NP6150,,00:90:e8:3d:79:35,,,
Moxa,NP6150,,00:90:e8:3d:79:5a,,,
Moxa,W5312,,00:90:e8:3d:79:be,,,
Moxa,W5312,,00:90:e8:3d:79:be,,,
Moxa,W5312,,00:90:e8:3d:79:be,,,
Moxa,NP5430,,00:90:e8:3d:7c:54,,,
Moxa,G3111,,00:90:e8:3d:84:87,,,
Moxa,G3151,,00:90:e8:3d:84:93,,,
Moxa,G3151,,00:90:e8:3d:84:98,,,
Moxa,G3151,,00:90:e8:3d:84:a6,,,
Moxa,G3151,,00:90:e8:3d:84:cc,,,
Moxa,G3111,,00:90:e8:3d:84:d9,,,
Moxa,NP5230,,00:90:e8:3d:87:72,,,
Moxa,NP5230,,00:90:e8:3d:87:93,,,
Moxa,NP5230,,00:90:e8:3d:87:a6,,,
Moxa,NP5230,,00:90:e8:3d:87:e3,,,
Moxa,NP5630,,00:90:e8:3d:b2:15,,,
Moxa,NP5150,,00:90:e8:3d:c9:75,,,
Moxa,G3110,,00:90:e8:3d:cd:3b,,,
Moxa,NP5130,,00:90:e8:3d:d2:2c,,,
Moxa,NP5110,,00:90:e8:3d:de:68,,,
Moxa,NP5110,,00:90:e8:3d:de:c8,,,
Moxa,NP5110,,00:90:e8:3d:de:d7,,,
Moxa,NP5110,,00:90:e8:3d:de:ef,,,
Moxa,NP5110,,00:90:e8:3d:df:ec,,,
Moxa,NP5110,,00:90:e8:3d:e3:7b,,,
Moxa,NP5110,,00:90:e8:3d:e5:17,,,
Moxa,NP5150,,00:90:e8:3d:e7:67,,,
Moxa,G3211,,00:90:e8:3d:ea:7f,,,
Moxa,G3211,,00:90:e8:3d:ea:84,,,
Moxa,G3211,,00:90:e8:3d:ea:86,,,
Moxa,G3211,,00:90:e8:3d:ea:88,,,
Moxa,G3211,,00:90:e8:3d:ea:91,,,
Moxa,NP5150,,00:90:e8:3d:ef:e3,,,
Moxa,NP5150,,00:90:e8:3d:f0:26,,,
Moxa,G3150,,00:90:e8:3d:fb:04,,,
Moxa,NP5150,,00:90:e8:3e:01:88,,,
Moxa,NP5150,,00:90:e8:3e:03:f3,,,
Moxa,NP5232,,00:90:e8:3e:08:2c,,,
Moxa,NP5232,,00:90:e8:3e:09:9a,,,
Moxa,NP5232,,00:90:e8:3e:0a:0e,,,
Moxa,NP5250A,,00:90:e8:3e:0d:55,,,
Moxa,NP5250A,,00:90:e8:3e:0d:d2,,,
Moxa,NP5130,,00:90:e8:3e:0f:4d,,,
Moxa,NP5130,,00:90:e8:3e:10:88,,,
Moxa,NP5110,,00:90:e8:3e:31:fb,,,
Moxa,5004,,00:90:e8:3e:43:ad,,,
Moxa,5004,,00:90:e8:3e:43:b1,,,
Moxa,5104,,00:90:e8:3e:43:d0,,,
Moxa,5004,,00:90:e8:3e:46:a1,,,
Moxa,G3111,,00:90:e8:3e:52:b8,,,
Moxa,G3111,,00:90:e8:3e:52:b9,,,
Moxa,G3111,,00:90:e8:3e:52:ba,,,
Moxa,G3111,,00:90:e8:3e:52:bb,,,
Moxa,G3111,,00:90:e8:3e:52:c1,,,
Moxa,G3111,,00:90:e8:3e:53:67,,,
Moxa,G3111,,00:90:e8:3e:53:68,,,
Moxa,G3111,,00:90:e8:3e:53:68,,,
Moxa,G3111,,00:90:e8:3e:53:68,,,
Moxa,NE4100T,,00:90:e8:3e:60:84,,,
Moxa,NE4100T,,00:90:e8:3e:62:d8,,,
Moxa,NP5232,,00:90:e8:3e:63:fc,,,
Moxa,NP5232,,00:90:e8:3e:65:55,,,
Moxa,NE4120,,00:90:e8:3e:67:0b,,,
Moxa,NE4120,,00:90:e8:3e:67:56,,,
Moxa,NE4120,,00:90:e8:3e:67:56,,,
Moxa,NE4120,,00:90:e8:3e:67:56,,,
Moxa,NE4120,,00:90:e8:3e:67:6f,,,
Moxa,NP5150,,00:90:e8:3e:78:74,,,
Moxa,NP5110,,00:90:e8:3e:84:7a,,,
Moxa,NP5110,,00:90:e8:3e:87:c5,,,
Moxa,NP5150,,00:90:e8:3e:8f:fe,,,
Moxa,NP5150,,00:90:e8:3e:8f:ff,,,
Moxa,NP5150,,00:90:e8:3e:90:98,,,
Moxa,NP5150,,00:90:e8:3e:90:af,,,
Moxa,NP5150,,00:90:e8:3e:90:af,,,
Moxa,W5340,,00:90:e8:3e:9a:ce,,,
Moxa,NP6150,,00:90:e8:3e:ab:69,,,
Moxa,NP6150,,00:90:e8:3e:ab:b9,,,
Moxa,NP6150,,00:90:e8:3e:ab:c5,,,
Moxa,NP6150,,00:90:e8:3e:ab:ec,,,
Moxa,NP6150,,00:90:e8:3e:ac:08,,,
Moxa,NP6150,,00:90:e8:3e:ac:30,,,
Moxa,G3110,,00:90:e8:3e:ae:62,,,
Moxa,G3110,,00:90:e8:3e:ae:78,,,
Moxa,G3110,,00:90:e8:3e:ae:7a,,,
Moxa,G3110,,00:90:e8:3e:ae:93,,,
Moxa,NP5210,,00:90:e8:3e:af:6c,,,
Moxa,NP5210,,00:90:e8:3e:af:b0,,,
Moxa,NP5232,,00:90:e8:3e:b5:82,,,
Moxa,NP5232,,00:90:e8:3e:b5:94,,,
Moxa,NP5130,,00:90:e8:3e:d9:93,,,
Moxa,NP5130,,00:90:e8:3e:d9:ef,,,
Moxa,NP5110,,00:90:e8:3e:e3:cb,,,
Moxa,NP5110,,00:90:e8:3e:e7:4d,,,
Moxa,NP5110,,00:90:e8:3e:e8:1d,,,
Moxa,NP5110,,00:90:e8:3e:e8:33,,,
Moxa,NP5110,,00:90:e8:3e:e9:50,,,
Moxa,NP5110,,00:90:e8:3e:e9:dc,,,
Moxa,NP5650,,00:90:e8:3e:f4:06,,,
Moxa,G3150,,00:90:e8:3e:f7:b7,,,
Moxa,G3111,,00:90:e8:3f:00:4b,,,
Moxa,G3111,,00:90:e8:3f:00:5f,,,
Moxa,G3111,,00:90:e8:3f:00:6b,,,
Moxa,G3111,,00:90:e8:3f:00:7a,,,
Moxa,G3111,,00:90:e8:3f:00:7a,,,
Moxa,G3111,,00:90:e8:3f:00:7a,,,
Moxa,NP5110A,,00:90:e8:3f:08:31,,,
Moxa,MB3180,,00:90:e8:3f:25:ca,,,
Moxa,NP6610,,00:90:e8:3f:2a:45,,,
Moxa,NE4110S,,00:90:e8:3f:4b:86,,,
Moxa,NE4110S,,00:90:e8:3f:4b:9d,,,
Moxa,NE4110,,00:90:e8:3f:64:47,,,
Moxa,G3150,,00:90:e8:3f:77:3f,,,
Moxa,G3150,,00:90:e8:3f:77:53,,,
Moxa,G3150,,00:90:e8:3f:77:57,,,
Moxa,G3150,,00:90:e8:3f:77:59,,,
Moxa,G3150,,00:90:e8:3f:77:69,,,
Moxa,G3150,,00:90:e8:3f:77:69,,,
Moxa,G3150,,00:90:e8:3f:77:73,,,
Moxa,G3150,,00:90:e8:3f:77:85,,,
Moxa,NP5232,,00:90:e8:3f:8c:bf,,,
Moxa,NP5232,,00:90:e8:3f:8e:82,,,
Moxa,NE4100T,,00:90:e8:3f:ac:26,,,
Moxa,NE4100T,,00:90:e8:3f:ac:2d,,,
Moxa,NE4100T,,00:90:e8:3f:ac:71,,,
Moxa,NE4100T,,00:90:e8:3f:ac:73,,,
Moxa,NE4100T,,00:90:e8:3f:ac:76,,,
Moxa,NE4100T,,00:90:e8:3f:ae:3d,,,
Moxa,NE4100T,,00:90:e8:3f:ae:53,,,
Moxa,NP5110,,00:90:e8:3f:b4:6e,,,
Moxa,NP5110,,00:90:e8:3f:b4:90,,,
Moxa,NP5110,,00:90:e8:3f:b4:9f,,,
Moxa,NP5110,,00:90:e8:3f:b5:e7,,,
Moxa,NP5110,,00:90:e8:3f:b5:ee,,,
Moxa,NP5110,,00:90:e8:3f:b6:81,,,
Moxa,NP5110,,00:90:e8:3f:b6:d4,,,
Moxa,NP5110,,00:90:e8:3f:b6:d9,,,
Moxa,NP5110,,00:90:e8:3f:b6:e4,,,
Moxa,NP5110,,00:90:e8:3f:b7:00,,,
Moxa,NP5110,,00:90:e8:3f:b8:18,,,
Moxa,NP5110,,00:90:e8:3f:b9:a6,,,
Moxa,E2210,,00:90:e8:3f:be:64,,,
Moxa,NP5210,,00:90:e8:3f:c6:34,,,
Moxa,NP5210,,00:90:e8:3f:c6:8a,,,
Moxa,NP5210,,00:90:e8:3f:c8:0c,,,
Moxa,5104,,00:90:e8:3f:ca:3a,,,
Moxa,5104,,00:90:e8:3f:ca:3a,,,
Moxa,5104,,00:90:e8:3f:ca:3a,,,
Moxa,5104,,00:90:e8:3f:ca:50,,,
Moxa,5104,,00:90:e8:3f:ca:50,,,
Moxa,5104,,00:90:e8:3f:ca:66,,,
Moxa,NP6150,,00:90:e8:3f:cd:0e,,,
Moxa,NP6150,,00:90:e8:3f:cd:32,,,
Moxa,NP6150,,00:90:e8:3f:cd:36,,,
Moxa,NP6150,,00:90:e8:3f:cd:47,,,
Moxa,NP6150,,00:90:e8:3f:cd:70,,,
Moxa,NP6150,,00:90:e8:3f:cd:9e,,,
Moxa,NP5130,,00:90:e8:3f:e8:4a,,,
Moxa,NP5210,,00:90:e8:3f:ea:f4,,,
Moxa,NP5150,,00:90:e8:3f:ec:2f,,,
Moxa,NP5150,,00:90:e8:3f:ec:5b,,,
Moxa,NP5150,,00:90:e8:3f:ed:39,,,
Moxa,NP5150,,00:90:e8:3f:ef:3d,,,
Moxa,NP5110,,00:90:e8:3f:f1:0f,,,
Moxa,NP5110,,00:90:e8:3f:f1:34,,,
Moxa,NP5110,,00:90:e8:3f:f1:47,,,
Moxa,NP5110,,00:90:e8:3f:f1:4e,,,
Moxa,NP5110,,00:90:e8:3f:f1:e0,,,
Moxa,NP5110,,00:90:e8:3f:f2:08,,,
Moxa,NP5110,,00:90:e8:3f:f2:0e,,,
Moxa,NP5110,,00:90:e8:3f:f2:10,,,
Moxa,NP5110,,00:90:e8:3f:f2:29,,,
Moxa,NP5110,,00:90:e8:3f:f2:2c,,,
Moxa,NP5110,,00:90:e8:3f:f2:2d,,,
Moxa,NP5110,,00:90:e8:3f:f2:55,,,
Moxa,NP5110,,00:90:e8:3f:f2:6d,,,
Moxa,NP5110,,00:90:e8:3f:f2:6f,,,
Moxa,NP5110,,00:90:e8:3f:f2:de,,,
Moxa,NP5110,,00:90:e8:3f:f3:42,,,
Moxa,NP5110,,00:90:e8:3f:f3:4b,,,
Moxa,NP5110,,00:90:e8:3f:f3:cc,,,
Moxa,NP5110,,00:90:e8:3f:f4:22,,,
Moxa,NP5110,,00:90:e8:3f:f4:2f,,,
Moxa,NP5110,,00:90:e8:3f:f4:52,,,
Moxa,NP5110,,00:90:e8:3f:f4:77,,,
Moxa,NP5110,,00:90:e8:3f:f4:85,,,
Moxa,NP5110,,00:90:e8:3f:f4:bc,,,
Moxa,NP5110,,00:90:e8:3f:f4:bf,,,
Moxa,NP5110,,00:90:e8:3f:f5:5f,,,
Moxa,NP5110,,00:90:e8:3f:f5:91,,,
Moxa,NP5110,,00:90:e8:3f:f6:29,,,
Moxa,NP5110,,00:90:e8:3f:f6:2e,,,
Moxa,NP5110,,00:90:e8:3f:f6:59,,,
Moxa,NP5110,,00:90:e8:3f:f6:64,,,
Moxa,NP5110,,00:90:e8:3f:f6:c3,,,
Moxa,NP5110,,00:90:e8:3f:f7:16,,,
Moxa,NP5110,,00:90:e8:3f:f7:40,,,
Moxa,NP5110,,00:90:e8:3f:f7:4d,,,
Moxa,NP5110,,00:90:e8:3f:f7:50,,,
Moxa,NP5110,,00:90:e8:3f:f7:53,,,
Moxa,NP5110,,00:90:e8:3f:f7:64,,,
Moxa,NP5110,,00:90:e8:3f:f7:7b,,,
Moxa,NP5110,,00:90:e8:3f:f7:85,,,
Moxa,NP5110,,00:90:e8:3f:f7:8e,,,
Moxa,NP5110,,00:90:e8:3f:f7:9d,,,
Moxa,NP5110,,00:90:e8:3f:f7:a2,,,
Moxa,NP5110,,00:90:e8:3f:f7:bc,,,
Moxa,NP5110,,00:90:e8:3f:f7:c6,,,
Moxa,NP5110,,00:90:e8:3f:f7:e6,,,
Moxa,NP5110,,00:90:e8:3f:f7:f7,,,
Moxa,NP5110,,00:90:e8:3f:f8:1f,,,
Moxa,NP5110,,00:90:e8:3f:f8:79,,,
Moxa,NP5110,,00:90:e8:3f:f8:d0,,,
Moxa,NP5110,,00:90:e8:3f:f8:fd,,,
Moxa,NP5110,,00:90:e8:3f:f9:4d,,,
